chr10	119448123	119448260	.	.	.
chr11	92789943	92790218	.	.	.
chr12	76450851	76450988	.	.	.
chr13	101191917	101192054	.	.	.
chr17	3018061	3018198	.	.	.
chr18	5397058	5397426	.	.	.
chr18	21049092	21049229	.	.	.
chr6	27892757	27893149	.	.	.
chr8	21999536	21999674	.	.	.
chr8	3409423	3409607	.	.	.
chrX	41141293	41141431	.	.	.
chr1	207476234	207476419	.	.	.
chr20	46596157	46596342	.	.	.
chr21	31223406	31223591	.	.	.
chr1	77286941	77287127	.	.	.
chr2	171330559	171330698	.	.	.
chr3	62585185	62585324	.	.	.
chr4	176163154	176163293	.	.	.
chr6	65344038	65344177	.	.	.
chr8	138265703	138265842	.	.	.
chrX	96881579	96881718	.	.	.
chr2	140993995	140994135	.	.	.
chr6	104958099	104958286	.	.	.
chr6	165435237	165435377	.	.	.
chr7	128850803	128850943	.	.	.
chr7	80916679	80916819	.	.	.
chr8	75016565	75016705	.	.	.
chr10	106629202	106629389	.	.	.
chr19	17877723	17877863	.	.	.
chr2	169209453	169209641	.	.	.
chr8	107989056	107989244	.	.	.
chr12	57575084	57575272	.	.	.
chr14	47061249	47061578	.	.	.
chr14	105741893	105742222	.	.	.
chr3	30674105	30674246	.	.	.
chr4	2956670	2956811	.	.	.
chr4	162111271	162111412	.	.	.
chr8	86632752	86632893	.	.	.
chr8	102346903	102347092	.	.	.
chr9	133708287	133708428	.	.	.
chr10	49655095	49655236	.	.	.
chr10	94849917	94850058	.	.	.
chr17	44211606	44211747	.	.	.
chr6	129366219	129366361	.	.	.
chr6	142397613	142397755	.	.	.
chr3	30650270	30650460	.	.	.
chr10	17084271	17084461	.	.	.
chr2	1792321	1792464	.	.	.
chr2	178717523	178717810	.	.	.
chr4	155717159	155717302	.	.	.
chr4	95301606	95301749	.	.	.
chr6	75259347	75259490	.	.	.
chr7	64266526	64266813	.	.	.
chr8	68146209	68146352	.	.	.
chr8	3230040	3230231	.	.	.
chr9	8633317	8633460	.	.	.
chr13	26393367	26393510	.	.	.
chr17	10362360	10362503	.	.	.
chr18	7011995	7012138	.	.	.
chr19	16520364	16520507	.	.	.
chr20	64239760	64239903	.	.	.
chr16	84772541	84772685	.	.	.
chr19	45178093	45178237	.	.	.
chr20	61852754	61852898	.	.	.
chr20	35123890	35124034	.	.	.
chrX	18730164	18730308	.	.	.
chr2	207930926	207931119	.	.	.
chr16	7518147	7518389	.	.	.
chr3	140562811	140562956	.	.	.
chr5	11364598	11364890	.	.	.
chr6	68993768	68993962	.	.	.
chr7	11406910	11407055	.	.	.
chr8	3108603	3108748	.	.	.
chr13	48459688	48459833	.	.	.
chr19	5274199	5274344	.	.	.
chr20	38895565	38895710	.	.	.
chrX	32310082	32310276	.	.	.
chr22	24855285	24855430	.	.	.
chr2	161894679	161894825	.	.	.
chr3	109304475	109304670	.	.	.
chr4	49007131	49007326	.	.	.
chr5	13817548	13817694	.	.	.
chr5	45353100	45353246	.	.	.
chr7	14338515	14338710	.	.	.
chr11	687911	688057	.	.	.
chr12	112869893	112870039	.	.	.
chr12	6057849	6058044	.	.	.
chr13	31758258	31758404	.	.	.
chr18	69738965	69739160	.	.	.
chr15	33748114	33748260	.	.	.
chr2	90210234	90210529	.	.	.
chr4	161775878	161776074	.	.	.
chr5	13721000	13721245	.	.	.
chr5	24537380	24537674	.	.	.
chr11	122979261	122979457	.	.	.
chr12	114398573	114398720	.	.	.
chr12	124378237	124378384	.	.	.
chr19	45826226	45826373	.	.	.
chr15	27527433	27527629	.	.	.
chr15	54567800	54567947	.	.	.
chr6	49960249	49960446	.	.	.
chr1	217782174	217782322	.	.	.
chr10	17863534	17863682	.	.	.
chr11	102954458	102954606	.	.	.
chr12	62321461	62321609	.	.	.
chr12	71644877	71645075	.	.	.
chr16	55484016	55484164	.	.	.
chr19	58499492	58499690	.	.	.
chrX	92387735	92387933	.	.	.
chr1	171987656	171987805	.	.	.
chr1	198744054	198744203	.	.	.
chr1	79005070	79005219	.	.	.
chr2	181509658	181509807	.	.	.
chr3	85802047	85802196	.	.	.
chr3	89449225	89449374	.	.	.
chr3	97720261	97720410	.	.	.
chr3	126160853	126161002	.	.	.
chr5	7626167	7626316	.	.	.
chr5	13727507	13727656	.	.	.
chr6	144487548	144487697	.	.	.
chr17	68045772	68045921	.	.	.
chr15	68710732	68710881	.	.	.
chr15	72406602	72406751	.	.	.
chr22	48646597	48646746	.	.	.
